閣,palace
隔,isolate
隔,alternate
隔,distance
隔,separate
隔,gulf
革,leather
革,skin
革,reform
革,"become serious"
学,study
学,learning
学,science
岳,point
岳,peak
岳,mountain
楽,music
楽,comfort
楽,ease
額,forehead
額,tablet
額,plaque
額,"framed picture"
額,sum
額,amount
額,volume
顎,jaw
顎,chin
顎,gill
掛,hang
掛,suspend
掛,depend
掛,"arrive at"
掛,tax
掛,pour
笠,"bamboo hat"
笠,"one's influence"
樫,"evergreen oak"
樫,(kokuji)
橿,oak
梶,"sculling oar"
鰍,bullhead
潟,lagoon
割,proportion
割,comparatively
割,divide
割,cut
割,separate
割,split
喝,hoarse
喝,scold
恰,"just as"
恰,"as though"
恰,fortunately
括,fasten
括,"tie up"
括,arrest
括,constrict
活,lively
活,resuscitation
活,"being helped"
活,living
渇,thirst
渇,"dry up"
渇,parch
滑,slippery
滑,slide
滑,slip
滑,flunk
葛,arrowroot
葛,kudzu
褐,brown
褐,"woollen kimono"
轄,control
轄,wedge
且,moreover
且,also
且,furthermore
鰹,bonito
叶,grant
叶,answer
椛,"autumn foliage"
椛,birch
椛,maple
椛,(kokuji)
樺,birch
樺,"dark red"
鞄,suitcase
鞄,bag
鞄,briefcase
株,stocks
株,stump
株,shares
株,stock
株,"counter for small plants"
兜,helmet
兜,"head piece"
竃,"kitchen stove"
竃,furnace
竃,oven
竃,hearth
蒲,bullrush
蒲,flag
蒲,cattail
釜,kettle
釜,cauldron
釜,"iron pot"
鎌,sickle
鎌,scythe
鎌,trick
噛,chew
噛,bite
噛,gnaw
鴨,"wild duck"
鴨,"easy mark"
栢,oak
茅,"miscanthus reed"
萱,"miscanthus reed"
粥,"rice gruel"
刈,reap
刈,cut
刈,clip
刈,trim
刈,prune
苅,"cutting (grass)"
瓦,tile
瓦,gram
乾,drought
乾,dry
乾,dessicate
乾,"drink up"
乾,heaven
乾,emperor
侃,strong
侃,just
侃,righteous
侃,peace-loving
冠,crown
冠,best
冠,peerless
寒,cold
刊,publish
刊,carve
刊,engrave
勘,intuition
勘,perception
勘,check
勘,compare
勘,"sixth sense"
勧,persuade
勧,recommend
勧,advise
勧,encourage
勧,offer
巻,scroll
巻,volume
巻,book
巻,part
巻,"roll up"
巻,"wind up"
巻,tie
巻,coil
巻,"counter for texts (or book scrolls)"
喚,yell
喚,cry
喚,call
喚,scream
喚,summon
堪,withstand
堪,endure
堪,support
堪,resist
姦,wicked
姦,mischief
姦,seduce
姦,rape
姦,noisy
完,perfect
完,completion
完,end
官,bureaucrat
官,"the government"
官,organ
寛,tolerant
寛,leniency
寛,generosity
寛,relax
寛,"feel at home"
寛,"be at ease"
寛,broadminded
干,dry
干,parch
干,ebb
干,recede
干,interfere
干,intercede
幹,"tree trunk"
幹,"main part"
幹,talent
幹,capability
患,afflicted
患,disease
患,"suffer from"
患,"be ill"
感,emotion
感,feeling
感,sensation
慣,accustomed
慣,"get used to"
慣,"become experienced"
憾,remorse
憾,regret
憾,"be sorry"
換,interchange
換,period
換,change
換,convert
換,replace
換,renew
敢,daring
敢,brave
敢,bold
敢,sad
敢,tragic
敢,pitiful
柑,citrus
柑,orange
桓,"marking post"
棺,coffin
棺,casket
款,goodwill
款,article
款,section
款,friendship
款,collusion
歓,delight
歓,joy
汗,sweat
汗,perspire
漢,Sino-
漢,China
澗,"valley river"
澗,10**36
潅,"pour into"
潅,irrigate
潅,"shed (tears"
潅,"flow into"
潅,"concentrate on"
環,ring
環,circle
環,link
環,wheel
甘,sweet
甘,coax
甘,pamper
甘,"be content"
甘,sugary
監,oversee
監,official
監,"govt office"
監,rule
監,administer
看,"watch over"
看,see
竿,pole
竿,rod
竿,"scale beam"
竿,"violin neck"
管,pipe
管,tube
管,"wind instrument"
管,"drunken talk"
管,control
管,jurisdiction
簡,simplicity
簡,brevity
緩,slacken
緩,loosen
緩,relax
緩,lessen
緩,"be moderate"
緩,ease
缶,"tin can"
缶,container
缶,"jar radical (no. 121)"
翰,letter
翰,"writing brush"
肝,liver
肝,pluck
肝,nerve
肝,chutzpah
艦,warship
莞,smiling
莞,"reed used to cover tatami"
観,outlook
観,look
観,appearance
観,condition
観,view
諌,admonish
諌,dissuade
貫,pierce
貫,"8 1/3lbs"
貫,penetrate
貫,brace
還,"send back"
還,return
鑑,specimen
鑑,"take warning from"
鑑,"learn from"
間,interval
間,space
閑,leisure
関,connection
関,barrier
関,gateway
関,involve
関,concerning
陥,collapse
陥,"fall into"
陥,"cave in"
陥,"fall (castle)"
陥,"slide into"
韓,Korea
館,building
館,mansion
館,"large building"
館,palace
舘,mansion
舘,"large building"
舘,palace
丸,round
丸,"full (month)"
丸,perfection
丸,-ship
丸,pills
丸,"make round"
丸,"roll up"
丸,"curl up"
丸,seduce
丸,"explain away"
含,contain
含,include
含,"hold in the mouth"
含,"bear in mind"
含,understand
含,cherish
岸,beach
巌,rock
巌,crag
巌,boulder
玩,play
玩,"take pleasure in"
玩,"trifle with"
玩,"make sport of"
癌,cancer
癌,"cancerous evil"
眼,eyeball
岩,boulder
岩,rock
岩,cliff
翫,"take pleasure in"
翫,"play instrument"
贋,counterfeit
贋,forgery
雁,"wild goose"
頑,stubborn
頑,foolish
頑,firmly
顔,face
顔,expression
願,petition
願,request
願,vow
願,wish
願,hope
企,undertake
企,scheme
企,design
企,attempt
企,plan
伎,deed
伎,skill
危,dangerous
危,fear
危,uneasy
喜,rejoice
喜,"take pleasure in"
器,utensil
器,vessel
器,receptacle
器,implement
器,instrument
器,ability
器,container
器,tool
器,set
基,fundamentals
基,"radical (chem)"
基,"counter for machines"
基,foundation
奇,strange
奇,strangeness
奇,curiosity
嬉,glad
嬉,pleased
嬉,rejoice
寄,"draw near"
寄,"stop in"
寄,"bring near"
寄,gather
寄,collect
寄,send
寄,forward
岐,"branch off"
岐,"fork in road"
岐,scene
岐,arena
岐,theater
希,hope
希,beg
希,request
希,pray
希,beseech
希,Greece
希,"dilute (acid)"
希,rare
希,few
希,phenomenal
幾,"how many"
幾,"how much"
幾,"how far"
幾,"how long"
幾,some
幾,several
忌,mourning
忌,abhor
忌,detestable
忌,"death anniversary"
揮,brandish
揮,wave
揮,wag
揮,swing
揮,shake
机,desk
机,table
旗,"national flag"
旗,banner
旗,standard
既,previously
既,already
既,"long ago"
期,period
期,time
期,date
期,term
棋,"chess piece"
棋,"Japanese chess"
棋,shogi
棄,abandon
棄,"throw away"
棄,discard
棄,resign
棄,reject
棄,sacrifice
機,loom
機,mechanism
機,machine
機,airplane
機,opportunity
機,potency
機,efficacy
機,occasion
帰,homecoming
帰,"arrive at"
帰,"lead to"
帰,"result in"
毅,strong
気,spirit
気,mind
気,air
気,atmosphere
気,mood
汽,vapor
汽,steam
畿,capital
畿,"suburbs of capital"
祈,pray
祈,wish
季,seasons
稀,rare
稀,phenomenal
稀,"dilute (acid)"
紀,chronicle
紀,account
紀,narrative
紀,history
紀,annals
紀,"geologic period"
徽,good
徽,beautiful
徽,badge
規,standard
規,measure
記,scribe
記,account
記,narrative
貴,precious
貴,value
貴,prize
貴,esteem
貴,honor
起,rouse
起,"wake up"
起,"get up"
軌,rut
軌,wheel
軌,track
軌,model
軌,"way of doing"
輝,radiance
輝,shine
輝,sparkle
輝,gleam
輝,twinkle
飢,hungry
飢,starve
騎,equestrian
騎,"riding on horses"
騎,"counter for equestrians"
鬼,ghost
鬼,devil
亀,tortoise
亀,turtle
偽,falsehood
偽,lie
偽,deceive
偽,pretend
偽,counterfeit
偽,forgery
儀,ceremony
儀,rule
儀,affair
儀,case
儀,"a matter"
妓,stretch
妓,"singing girl"
妓,geisha
妓,prostitute
宜,"best regards"
宜,good
戯,frolic
戯,play
戯,sport
技,skill
技,art
技,craft
技,ability
技,feat
技,performance
技,vocation
技,arts
擬,mimic
擬,"aim (a gun) at"
擬,nominate
擬,imitate
欺,deceit
欺,cheat
欺,delude
犠,sacrifice
疑,doubt
疑,distrust
疑,"be suspicious"
疑,question
祇,"national or local god"
祇,peaceful
祇,great
義,righteousness
義,justice
義,morality
義,honor
義,loyalty
義,meaning
蟻,ant
誼,friendship
誼,intimacy
議,deliberation
議,consultation
議,debate
議,consideration
掬,"scoop up water with the hand"
菊,chrysanthemum
鞠,ball
吉,"good luck"
吉,joy
吉,congratulations
吃,stammer
喫,consume
喫,eat
喫,drink
喫,smoke
喫,"receive (a blow)"
桔,"used in plant names"
橘,"mandarin orange"
詰,packed
詰,close
詰,pressed
詰,reprove
詰,rebuke
詰,blame
砧,"fulling block"
杵,"wooden pestle"
黍,millet
却,instead
却,"on the contrary"
却,rather
却,"step back"
却,withdraw
却,retreat
客,guest
客,visitor
客,customer
客,client
脚,skids
脚,leg
脚,undercarriage
脚,"lower part"
脚,base
虐,tyrannize
虐,oppress
逆,inverted
逆,reverse
逆,opposite
逆,wicked
丘,hill
丘,knoll
久,"long time"
久,"old story"
仇,foe
仇,enemy
仇,revenge
仇,grudge
仇,feud
休,rest
休,"day off"
休,retire
休,sleep
及,"reach out"
及,exert
及,exercise
及,cause
吸,suck
吸,imbibe
吸,inhale
吸,sip
宮,"Shinto shrine"
宮,constellations
宮,palace
宮,princess
弓,bow
弓,"bow (archery, violin)"
急,hurry
急,emergency
急,sudden
急,steep
救,salvation
救,save
救,help
救,rescue
救,reclaim
朽,decay
朽,rot
朽,"remain in seclusion"
求,request
求,want
求,"wish for"
求,require
求,demand
汲,"draw (water)"
汲,ladle
汲,scoop
汲,pump
泣,cry
泣,weep
泣,moan
灸,"moxa cautery"
灸,chastisement
球,ball
球,sphere
究,research
究,study
窮,"hard up"
窮,destitute
窮,suffer
窮,perplexed
窮,cornered
笈,"backpack bookcase"
級,class
級,rank
級,grade
糾,twist
糾,ask
糾,investigate
糾,verify
給,salary
給,wage
給,gift
給,allow
給,grant
給,"bestow on"
旧,"old times"
旧,"old things"
旧,"old friend"
旧,former
旧,ex-
牛,cow
去,gone
去,past
去,quit
去,leave
去,elapse
去,eliminate
去,divorce
居,reside
居,"to be"
居,exist
居,"live with"
巨,gigantic
巨,big
巨,large
巨,great
拒,repel
拒,refuse
拒,reject
拒,decline
拠,foothold
拠,"based on"
拠,follow
拠,therefore
挙,raise
挙,plan
挙,project
挙,behavior
挙,actions
渠,ditch
渠,canal
渠,lock
虚,void
虚,emptiness
虚,unpreparedness
虚,crack
虚,fissure
虚,untruth
許,permit
許,approve
距,long-distance
距,spur
距,fetlock
鋸,"saw (cuts wood)"
漁,fishing
漁,fishery
禦,defend
禦,protect
禦,resist
禦,"ward off"
魚,fish
亨,"pass through"
亨,"go smoothly"
享,enjoy
享,receive
享,undergo
享,"answer (phone)"
享,take
享,get
享,catch
京,capital
京,10**16
供,submit
供,offer
供,present
供,"serve (meal)"
供,accompany
侠,tomboy
侠,chivalry
僑,"temporary home"
兇,wickedness
競,emulate
競,"compete with"
競,bid
競,"sell at auction"
競,bout
競,contest
競,race
共,together
共,both
共,neither
共,all
共,and
共,alike
共,with
凶,villain
凶,evil
凶,"bad luck"
凶,disaster
協,co-
協,cooperation
匡,correct
匡,save
匡,assist
卿,you
卿,lord
卿,secretary
卿,"state minister"
叫,shout
叫,exclaim
叫,yell
喬,high
喬,boasting
境,boundary
境,border
境,region
峡,gorge
峡,ravine
強,strong
彊,strong
怯,cowardice
怯,wince
怯,flinch
怯,hesitate
怯,waver
恐,fear
恐,dread
恐,awe
恭,respect
恭,reverent
挟,pinch
挟,between
教,teach
教,faith
教,doctrine
橋,bridge
況,condition
況,situation
狂,lunatic
狂,insane
狂,crazy
狂,confuse
狭,cramped
狭,narrow
狭,contract
狭,tight
矯,rectify
矯,straighten
矯,correct
矯,reform
矯,cure
矯,control
矯,pretend
矯,falsify
胸,bosom
胸,breast
胸,chest
胸,heart
胸,feelings
脅,threaten
脅,coerce
興,entertain
興,revive
興,retrieve
興,interest
興,pleasure
蕎,buckwheat
郷,"home town"
郷,village
郷,"native place"
郷,district
鏡,mirror
鏡,speculum
鏡,barrel-head
鏡,"round rice-cake offering"
響,echo
響,sound
響,resound
響,ring
響,vibrate
饗,banquet
驚,wonder
驚,"be surprised"
驚,frightened
驚,amazed
仰,face-up
仰,"look up"
仰,depend
仰,seek
仰,respect
仰,rever
仰,drink
仰,take
凝,congeal
凝,freeze
凝,stiff
凝,"be absorbed in"
尭,high
尭,far
暁,daybreak
暁,dawn
暁,"in the event"
業,business
業,vocation
業,arts
業,performance
局,bureau
局,board
局,office
局,affair
局,conclusion
局,"court lady"
局,lady-in-waiting
局,"her apartment"
曲,bend
曲,music
曲,melody
曲,composition
曲,pleasure
曲,injustice
曲,fault
曲,curve
曲,crooked
曲,perverse
曲,lean
極,poles
極,settlement
極,conclusion
極,end
極,"highest rank"
極,"electric poles"
極,very
極,extremely
極,most
極,highly
極,10**48
玉,jewel
玉,ball
桐,paulownia
粁,kilometer
粁,(kokuji)
僅,"a wee bit"
勤,diligence
勤,"become employed"
勤,serve
均,level
均,average
巾,towel
巾,"hanging scroll"
巾,width
巾,"cloth radical (no. 50)"
錦,brocade
錦,"fine dress"
錦,honors
